popularity,id,name,artista
4,1wEMEhqaZBznRNr9oedW9B,"Semele, HWV 58, Act III: Sinfonia (Live)",George Frideric Handel
0,2YsFrpRYMc5v77E2RHXSbT,"Semele, HWV 58, Act III Scene 3: Rich Odours Fill the Fragrant Air (Live)",George Frideric Handel
4,4Cyw85upEEPvZOLOSTTzwh,"Semele, HWV 58, Act III Scene 3: Be Wise As You Are Beautiful (Live)",George Frideric Handel
4,00DZsyAoq48WwYnI2MxZwR,"Semele, HWV 58, Act III Scene 1: More Sweet Is That Name (Live)",George Frideric Handel
0,0CKbf610b3WevvLS3qj0Iw,"Semele, HWV 58, Act II Scene 3: Let Me Not Another Moment (Live)",George Frideric Handel
4,0bsZPGnAeNLEWGuKWBKxiM,"Semele, HWV 58, Act III Scene 3: Thus Let My Thanks Be Paid (Live)",George Frideric Handel
5,3mII8GkuWtvmOmGFZ4Yitc,"Semele, HWV 58, Act II Scene 3: Now Love That Everlasting Boy Invites (Live)",George Frideric Handel
5,7fNyrv0xj8qw54utjuc3D2,"Semele, HWV 58, Act III Scene 3: Myself I Shall Adore (Live)",George Frideric Handel
3,0HpuHw7anvsJYx4exfxWOe,"Semele, HWV 58, Act III Scene 4: O Semele! (Live)",George Frideric Handel
5,1KGgjUMiGoV0SwAbRyEBdN,"Semele, HWV 58, Act II Scene 4: Prepare Then, Ye Immortal Choir (Live)",George Frideric Handel
4,68916lOQMLn2YaPfiOxySs,"Semele, HWV 58, Act III Scene 7: Ah me! Too Late I Now Repent (Live)",George Frideric Handel
4,6nFiNhdavk6Y29qJmBIn6F,"Semele, HWV 58, Act III Scene 1: Obey My Will, Thy Rod Resign (Live)",George Frideric Handel
5,1zaPKjSNyeWld5aPe3vRGp,"Semele, HWV 58, Act II Scene 3: By My Command (Live)",George Frideric Handel
6,4Y7jEDHPiXcaHpV3AoJ9vE,"Semele, HWV 58, Act II Scene 3: I Must with Speed Amuse Her (Live)",George Frideric Handel
3,4sdcoknubEhzOYyK6AxL8y,"Semele, HWV 58, Act III Scene 6: Above Measure (Live)",George Frideric Handel
53,7yCiB5SKKm9guqoonT9kVI,"Water Music Suite No. 1 In F, HWV 348: 2. Adagio e staccato",George Frideric Handel
48,6xZGds6ClLaEPeyep1C8si,"Rinaldo, HWV 7a / Act 2: ""Lascia ch'io pianga""",George Frideric Handel
49,6WK6PgqSgVfeMZNiYUajdc,"Serse: Aria ""Ombra mai fù"" (Atto I, scena 1)",George Frideric Handel
0,199GRjRC2Yx8Y8LpET7OJ9,"Jephtha, HWV 70 / Act 2: ""Why is my brother thus afflicted"" - Live in Göttingen / 1988",George Frideric Handel
0,4fdVG2Psq7MURgcoj06F4N,"Jephtha, HWV 70 / Act 3: ""Rise, Jephta, and ye rev'rend priests"" - Live in Göttingen / 1988",George Frideric Handel
0,6DBi5Rwyy1D3ZrKwgIzvuU,"Jephtha, HWV 70 / Act 3: ""For ever blessed be Thy holy name"" - Live in Göttingen / 1988",George Frideric Handel
0,3Cqnc6HbW3Rw1ek3xigWJS,"Jephtha, HWV 70 / Act 3: Symphony - Live in Göttingen / 1988",George Frideric Handel
0,3oQuGXPRsiCjjgAQbKQ2Z9,"Jephtha, HWV 70 / Act 3: ""Theme sublime of endless praise"" - Live in Göttingen / 1988",George Frideric Handel
0,4VpoZal0UqmXEUUzYf8reI,"Jephtha, HWV 70 / Act 1: ""What mean these doubtful fancies"" - Live in Göttingen / 1988",George Frideric Handel
0,2I22ulAzhX6kHo74pCLYL3,"Jephtha, HWV 70 / Act 1: ""It must be so: or these vile Ammonites"" - Live in Göttingen / 1988",George Frideric Handel
0,7rZC4QkbMUeaCEscfcA8Tx,"Jephtha, HWV 70 / Act 2: ""Such news flies swift"" - Live in Göttingen / 1988",George Frideric Handel
0,4ERu9944oQAvhPz3iFL2xx,"Jephtha, HWV 70 / Act 1: ""No more to Ammon's god and king"" - Live in Göttingen / 1988",George Frideric Handel
0,6Dq5t1lpTE7wJ7nVFCdPoS,"Jephtha, HWV 70 / Act 2: ""Glad tidings of great joy to thee, dear Iphis"" - Live in Göttingen / 1988",George Frideric Handel
0,7uLhU55zV38rKEXVOYr0h8,"Jephtha, HWV 70 / Act 1: ""Say, my dear mother"" - Live in Göttingen / 1988",George Frideric Handel
0,05JrkFVLqHTlY0GcH1rq13,"Jephtha, HWV 70 / Act 3: ""Happy, Iphis shalt thou live"" - Live in Göttingen / 1988",George Frideric Handel
0,0mtUdcjtvafM3PceyNVY0W,"Jephtha, HWV 70 / Act 2: ""In glory high, in might serene"" - Live in Göttingen / 1988",George Frideric Handel
0,4HPI2hQPKSUTbyBRUTzZOs,"Jephtha, HWV 70 / Act 2: ""If such thy cruel purpose...On me let blind mistaken zeal"" - Live in Göttingen / 1988",George Frideric Handel
0,5dBhEtKGVsfY4EGE1qsZJr,"Jephtha, HWV 70 / Act 2: ""First perish thou, and perish all the world"" - Live in Göttingen / 1988",George Frideric Handel
0,7B08oTZJfSjfmRcJgH7CBP,"Jephtha, HWV 70 / Act 3: ""Let me congratulate this happy turn...Laud her, all ye virgin train"" - Live in Göttingen / 1988",George Frideric Handel
0,1Tp4XIGP5rpCu0mqRC1TXS,"Jephtha, HWV 70 / Act 1: ""Pour forth no more unheeded pray'rs"" - Live in Göttingen / 1988",George Frideric Handel
0,3vAIfIxIw0xJ0TIC8LEy2o,"Jephtha / Act 2: Symphony - ""Hail, glorious conqueror"" - Live in Göttingen / 1988",George Frideric Handel
0,72YdFQb3MLOvTiW5Abt5ra,"Jephtha, HWV 70 / Act 3: ""O let me fold thee in a mother's arms...Sweet as sight - Live in Göttingen / 1988",George Frideric Handel
0,2BrUfgr6g5JDrSyT0HlAX2,"Jephtha, HWV 70 / Act 1: ""But Jephta comes"" - Live in Göttingen / 1988",George Frideric Handel
44,5mHo72ntBoYSBjfiLiBLUM,Lascia Ch' io Pianga,George Frideric Handel
5,7I3WRBA4EXfBiBPOFizYEH,Music For The Royal Fireworks: Suite HWV 351: 6. Menuet II,George Frideric Handel
5,23YKnjtMMMmrtItH0m7a4g,Music For The Royal Fireworks: Suite HWV 351: 2. Bourrée,George Frideric Handel
7,5jytgSvbDN3MfAEeO3MAVU,Music For The Royal Fireworks: Suite HWV 351: 4. La Réjouissance,George Frideric Handel
4,6HLHXknuFrxEC3p9E3r9Ig,"From Samson (Act I): Sinfonia, HWV 57: 2. Allegro",George Frideric Handel
4,1D4iPKcwlHpsZFVoBPJbjW,"Concerto grosso In C, HWV 318 ""Alexander's Feast"": 2. Largo - Adagio",George Frideric Handel
6,7bleuulsTjmjyDGftcCrOp,"Harpsichord Suite No. 5 In E, HWV 430 - ""The Harmonious Blacksmith"": 4. Air And Variations",George Frideric Handel
47,27cvNIRYgNqDGki4r49lxF,"Menuet en Sol Mineur, Transcription de Wilhem Kempff d’après Le Menuet de la Suite en Si Bémol Majeur No. 1, HWV 434, 1er Cahier",George Frideric Handel
42,3feQhB0v39umXvnaK1BSkK,"Handel Sarabande Variation (Arr. for Piano from Sarabande, HWV 437)",George Frideric Handel
42,3rjSA87foWFMhgSmT4MX3l,Handel / Arr Pluhar: Sinfonia (From Alcina HWV 34),George Frideric Handel
31,36QLtO5fwCC20I1ya9YSf9,"Xerxes: Largo (""Ombra mai fù"")",George Frideric Handel
36,5JECMr6LxcxhW9U0YjDglW,"Trio Sonata in F Major, HWV 392: IV. Allegro assai",George Frideric Handel
36,7zR51z6jCcssfMVlexdpFJ,"Water Music, Suite No. 1, HWV 348: Water Music, Suite No. 1, HWV 348: III. [Allegro]",George Frideric Handel
42,05iURKvut2OWEzPHQUhDT5,"Concerto in D Minor, Op.7, No.4: I. Adagio",George Frideric Handel
44,5FNxBADhe8SM9Aejtw1AfR,Largo from Xerxes,George Frideric Handel
40,30bQxViotttoZ7x2iUP2L9,"Zadok The Priest (Coronation Anthem No.1, HWV 258)",George Frideric Handel
29,0rV8FlIXIpKtDk6n6kFELT,Water Music Suite : Air,George Frideric Handel
29,57rVUs8nECtQjhh4mFvtp7,"The Messiah, HWV 56 - Part 1, ""The Annunciation"": Pifa (attacca)",George Frideric Handel
46,2WuYYACpbXgn41VaPN3IYs,"Messiah, HWV 56, Part I: Pastoral Symphony, ""Pifa"" (arr. L. Stokowski)",George Frideric Handel
38,4fBqGaGJfEqTQDX4d7Hcil,"Handel: Serse, HWV 40, Act 1 Scene 1: No. 2, Arioso, ""Ombra mai fù"" (Serse)",George Frideric Handel
43,6k0PPC5BDLBvkBcikB3BBv,"Suite in D Minor, HWV 447: Allemande",George Frideric Handel
44,1HaSM9ypKF8yVu6M0jojEx,"Messiah, HWV 56, Pt. 2 Scene 7: No. 44, Hallelujah (Chorus)",George Frideric Handel
40,0dfAHJmRg7JtCbitsageQG,"Rinaldo, HWV 7: Lascia ch'io pianga (Arr. for Piano)",George Frideric Handel
36,5Y0RwmWc33HrtySqeElpQB,"Rinaldo, HWV 7, Act II, Scene 4: Aria ""Lascia ch'io pianga"" (Almirena)",George Frideric Handel
36,3tWp3CE214ezoQYNbjNKuX,"Handel: Water Music, Suite No. 2 in D Major, HWV 349: II. Alla Hornpipe",George Frideric Handel
38,6AG7ekfWoiYTY6gyiEebCN,"Handel : Suite in F major HWV348, 'Water Music' : V Andante",George Frideric Handel
37,1qNNg6vuSZqdeSWrnmqgS2,"Serse / Act 1, HWV 40: ""Ombra mai fu""",George Frideric Handel
36,1SSaWY93eyPcEOtDyMaMab,Handel : Concerto grosso in F major Op.3 No.4a : II Andante,George Frideric Handel
36,0n9cHRLNSCXECfXx4cvw0D,"Handel : Suite in F major HWV348, 'Water Music' : VIII Air",George Frideric Handel
36,5Olix25Y5aNqIWGDrrB0Pb,"Handel : Suite in G major HWV350, 'Water Music' : III Menuet I & II",George Frideric Handel
35,4TNCQyG2gmepsGoeLdRKn4,"Messiah, HWV 56 / Pt. 2: ""Hallelujah""",George Frideric Handel
38,4zLiymxCEVxA3vfrOoHgoA,"Messiah, HWV 56, Pt. 1: For unto Us a Child Is Born",George Frideric Handel
36,1GpGul0ESFCDuaaL0ccSFt,"Let the Bright Seraphim from Samson, HWV 57 - Voice",George Frideric Handel
39,1iWqwgEbHd1okS2dXQe6LT,"Water Music: Suite No. 2 in D Major, HWV 349, II. Alla Hornpipe",George Frideric Handel
37,4b6p7Vo4afViaRLGwgjfX2,"Dixit Dominus, HWV 232: Die Torrente in via bibet",George Frideric Handel
34,6JC4VNHDjcF6AWGm8OP4yd,Largo from 'Xerxes',George Frideric Handel
23,4vgaHMhpZUv4GqJMA5s3K7,"Handel : Messiah HWV56 : Part 1 ""And the glory of the Lord"" [Chorus]",George Frideric Handel
38,0AjGSSeRcL2UFEhchXP529,"Water Music Suite No.2 in D, HWV 349: 12. Alla Hornpipe",George Frideric Handel
36,2H8nKAoMk1B7yKrd0uppGb,Music for the Royal Fireworks: Suite HWV 351: 4. La réjouissance,George Frideric Handel
26,6pAJhepAZgkPix1jkcSKiU,Aleluya De El Mesias,George Frideric Handel
34,6x1xxlk6Dw1IdzvrzsL7B3,"Water Music, Suite No. 2, HWV 349: Water Music, Suite No. 2, HWV 349: XII. [Alla Hornpipe]",George Frideric Handel
35,56S04BxQD4FsePfNQIt6Cd,"Serse / Act 1 HWV40: ""Ombra mai fu""",George Frideric Handel
34,6xhVveC94ilVUSkw0WNp0W,Handel : Concerto grosso in F major Op.3 No.4a : IV Menuet - Alternat - Allegro,George Frideric Handel
32,3rUZoFYbTiFJc4gxQDz3Hg,"Handel: Music for the Royal Fireworks, HWV 351: I. Overture (Adagio)",George Frideric Handel
34,7cp6Eo0en3PyejoEQv1bg2,"Concerto Grosso, Op. 6, No. 03 in E Minor (HWV 321): Polonaise",George Frideric Handel
34,3462hQTzF5oHhoJfJJ5ULK,"Messiah, HWV 56, Pt. 1: For unto us a child is born - Part I",George Frideric Handel
32,3KHh3k2Ty3XQ2iRzklx6H3,"Apollo e Dafne, HWV 122: Aria: Felicissima quest'alma (Most fortunate is this soul) (Dafne)",George Frideric Handel
38,3m8Zy0Tw6Fl1RoWZLCnZT7,"Handel: Passacaglia in G Minor, HWV 432/6",George Frideric Handel
35,1XlxOZcnUrxTA5aORLyFrX,"Concerto Grosso, Op. 6, No. 05 in D Major (HWV 323): Menuet",George Frideric Handel
28,6jz4ZLixg0U6N0b0hDUbLq,"Handel: Suite in D Major, HWV 341: II. Gigue. Allegro",George Frideric Handel
31,38gibGVp2n7D0GQKoUTPRj,"Water Music (ed. Boyling) (1999 Digital Remaster), Suite no.2 in D: Gigue",George Frideric Handel
31,53VT7ZdZqUDYXHg8bsoqoO,"Athalia, HWV 52: Part 1 - No. 1 Sinfonia: Allegro - Grave - Allegro",George Frideric Handel
32,5VPuxHjU7hVG4kWkSyAR1H,My heart is inditing: My heart is inditing,George Frideric Handel
34,6H8kRwXYJhmz6y1AkbCwvD,"Water Music, Suite No. 1, HWV 348: Water Music, Suite No. 1, HWV 348: II. Adagio e staccato",George Frideric Handel
35,6jzEwUfXtY2tlZj9O158b8,"Water Music, Suite No. 1, HWV 348: Water Music, Suite No. 1, HWV 348: VIII. Bourrée",George Frideric Handel
36,4sHWJD2vUe5uV7QIQ2rogQ,"Suite in D Minor, HWV 437: III. Saraband",George Frideric Handel
36,7wcYcpYgWQ1JofuqTu7jhk,"Water Music Suite No.1 In F, HWV 348: 5. Air",George Frideric Handel
30,1kNoMlpsAmV9uKn9BkKbWj,"Let Thy Hand Be Strengthened, HWV 259: Alleluia",George Frideric Handel
30,22vjnVheeYH6HQcKNNDNvH,"Dixit Dominus, HWV 232: Dixit Dominus Domino meo",George Frideric Handel
23,5YRFt5iiTOu6atwcitBqB1,"Messiah, HWV 56: Let Us Break Their Bonds",George Frideric Handel
32,7xvK3BbE1vDxRThN7SgNB6,Menuet in G minor HWV 434/4,George Frideric Handel
31,1LIvAJXJvqUNKkeB5m5NHv,"Handel: Water Music, Suite No. 3 in G Major, HWV 350: I. (without tempo indication)",George Frideric Handel
30,6uUr0OtuFd7tK2NwiriwIw,"Deborah, HWV 51: Pt. I: Chorus - Let thy deeds be glorious",George Frideric Handel
29,3M1nb0OexBpzwcm0vY2Ea7,Concerto a due cori No. 1 in B flat (1989 Digital Remaster): I. Overture (Grave - Allegro ma non troppo),George Frideric Handel
36,2hA93db3g1dcgNWtUUukpQ,"Suite No.4 in D minor for Harpsichord, HWV 437: Sarabande",George Frideric Handel
15,0boLPEM9zr7nMmnovpgu76,"Dixit Dominus, HWV 232: ""De torrente in via bibet""",George Frideric Handel
30,2jYOhQxoIxNR5gLuXb7ZGy,"Acis and Galatea, HWV 49b: Sinfonia",George Frideric Handel
38,5vyWQwilAxKmiqEzjysjBZ,"The Arrival Of The Queen Of Sheba, From Solomon",George Frideric Handel
29,2hRO0WN2Goxy4NWaQW58XB,"Concerto in B-Flat Major, Op. 4, No. 6: Concerto in B-Flat Major, Op. 4, No. 6: I. Andante allegro",George Frideric Handel
18,1em1blNbne8uNYc6f9aymv,"Crux Fidelis, ""Ombra ma fu"" (Xerses)",George Frideric Handel
25,0kO19KsghlKc4LXhgSlOVk,Hallelujah Chorus,George Frideric Handel
29,352FMQLrt2Ppl2RdOUn9AA,"Ode for St. Cecilia's Day, HWV 76: Air: What passion cannot Music raise",George Frideric Handel
27,3qe0VBWh6OycbwQEbgOweU,"Handel / Orch. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande",George Frideric Handel
31,4iJWNp04bqqjLZ7OjZHtgF,Solomon HWV 67 / Act 3: The Arrival Of The Queen Of Sheba,George Frideric Handel
29,2iypBiPebvQux3ZyZY5Sbe,Laudate Pueri (Psalm 112): Laudate Pueri Dominum,George Frideric Handel
29,67zxswDwXGu5LG5rJoFaA4,"Handel: Music for the Royal Fireworks, HWV 351: II. Allegro - Lentement - Allegro",George Frideric Handel
32,0drHxdDHQr20RWySE9TM7I,"Eternal Source Of Light Divine (Ode For The Birthday Of Queen Anne), HWV 74",George Frideric Handel
26,2igoPLv3xl01fO5VDOVeaC,"Suite in G Minor, HWV 452: 3. Sarabande",George Frideric Handel
29,3frij1etbhokEz1aEZr6rB,"Konzert für Oboe Nr. 3 g-Moll, HWV 287: III. Sarabande: Largo",George Frideric Handel
23,0sD7Y7Aw59L4fXQWawqjJI,Ombra Mai Fu - from 'Serse',George Frideric Handel
29,16CYKG2vIIbN3Get4hqanl,"Gideon, Pt. 3: Air. Let the Trumpet's Sound Inviting",George Frideric Handel
31,1XMx2uskl2JWKXoMkupyRi,"Belshazzar: Arioso « O Sacred Oracles of Truth! » - Aria « Amaz'd to Find the Foe So Near » - Chorus of Persians « to Arms, to Arms, No More Delay »",George Frideric Handel
35,6l5J6tU3see9rbG0XCEaZH,"Messiah, HWV 56, Part II: ""Hallelujah!""",George Frideric Handel
31,4OGTVs4LxxryHbBoStJbrQ,"12 Concerti grossi, Op.6 - Concerto grosso in Bb major, Op. 6, No. 7: 1. Largo",George Frideric Handel
28,1aK44lWlnmXhfWNbOzhZn5,"Water Music: Suite No. 2 in D Major, HWV 349, I. Allegro",George Frideric Handel
18,0p5qNpXAF8bDbEOiOunXU1,Occasional Suite In D Major: Overture - Allegro (From Occasional Oratorio HWV 62),George Frideric Handel
28,1hc8nadCBhW9jyNyQyfaCh,"Rodelinda / Act 3: Vivi, tiranno, io t'ho scampato",George Frideric Handel
28,72YigZmIxr7hHQgCoDw3ui,"Rinaldo, HWV 7: Act I: Overture",George Frideric Handel
28,1a9eDzT7v66nE7xReK31nx,"Rinaldo, HWV 7: Act II Scene 4: Aria: Lascia ch’io pianga (Almirena)",George Frideric Handel
24,31O6QUbjW0FrDoVj46ypxp,"Handel: Violin Sonata in B-Flat Major, HWV 288: I. Andante",George Frideric Handel
28,3SDqDOLou1woXz22uTauxC,"Recorder Sonata in F Major, Op. 1 No. 11, HWV 369: I. Larghetto",George Frideric Handel
21,4RT407r1fSquQKIcYRHXDW,Alcina: II. Musette,George Frideric Handel
29,1hk00nf0xFMmluArrik8vD,Water Music Suite - Water Music Suite in G Major: Menuet & Trio,George Frideric Handel
27,3yW1jxepmMeDHomctSWFlu,Concerto a due cori No. 1 in B flat (1989 Digital Remaster): II. Allegro,George Frideric Handel
28,6fpILeounzhWhvHWgHxsMm,"Theodora, HWV 68, Act I Scene 5: Air. Angels, ever bright and fair (Theodora)",George Frideric Handel
26,6ETpiY7Zx2Rlvn2xBUJLKy,Concerto a due cori No. 1 in B flat (1989 Digital Remaster): III. Largo,George Frideric Handel
33,5qGrDJspH7rSB1OFmT6A2N,"Water Music, Suite No. 1, HWV 348: Water Music, Suite No. 1, HWV 348: I. Overture. Largo - Allegro",George Frideric Handel
33,4a7eHrnJQriLGvlZvaS7w4,Eternal Source Of Light Divine (Birthday Ode For Queen Anne) HWV 74,George Frideric Handel
26,4AsqjeI5Nb94urCqPolb39,Concerto a due cori No. 1 in B flat (1989 Digital Remaster): IV. A tempo ordinario - Alla breve (Moderato),George Frideric Handel
22,4Ss5SZth1hlPE6lrD6Uzi8,Handel's Minuet,George Frideric Handel
23,6rj84J22icimG7jtDu5V3s,"Handel: Violin Sonata in B-Flat Major, HWV 288: II. Adagio",George Frideric Handel
31,5YXn5ojWUEKmDpSzhv6vAS,"Serse (Xerxes), HWV 40: Ombra mai fu (Largo)",George Frideric Handel
39,5qV5tdMI6v2zxITkFiBjGc,"Serse, HWV 40: Ombra mai fu (Arr. for Piano)",George Frideric Handel
20,48pVxA9AnrJN7xdByIl2Fc,"Alcina: V. Aria ""Tornami""",George Frideric Handel
31,179VNrG3VdWEJNOuV0MJVv,Hallelujah - Live,George Frideric Handel
28,6WRlr8ukqcLu9J7AfWFuwg,"Keyboard Suite No. 5 in E Major, HWV 430: IV. Air mit 5 variationen ""Harmonious Blacksmith""",George Frideric Handel
16,5fnWCeX6dH6VdOuVGacNDG,"Trio Sonata For 2 Violins And Continuo In G, Op.5, No.4, HWV 399: 3. Passacaille",George Frideric Handel
26,1niXxWx1ybgp1RKs5puRUo,Champions Anthem,George Frideric Handel
28,3y9R4KrgxP5fXcbxMOEGlV,"Serse (Xerxes), HWV 40*: Largo (Dangerous Liasons)",George Frideric Handel
23,7IRUOsvigBePCYH8P0sAsx,"Sinfonia in B-Flat Major, HWV 339: I. Allegro",George Frideric Handel
27,6leCZq7Sh4KbQC4pEwnwmY,"Music for the Royal Fireworks, HWV 351: III. La Paix. Largo alla Siciliana",George Frideric Handel
27,4m9AaW06KPOUrite3eja5l,"Rinaldo, HWV 7: Act I Scene 7: Aria: Cara sposa, amante cara, dove sei? (Rinaldo)",George Frideric Handel
25,1uqq0icIDl4Ieo2BFf5PVh,Concerto a due cori No. 1 in B flat (1989 Digital Remaster): V. Menuet,George Frideric Handel
26,676RXbvxz7N2oflyNsn7zg,"Handel: Serse, HWV 40, Act 1: ""Ombra mai fu"" (Serse)",George Frideric Handel
28,33OMpUOQJcP8lMCKEpokYN,"Water Music Suite No.1 In F, HWV 348: 1. Ouverture (Grave - Allegro)",George Frideric Handel
27,1WlUctCmXbyC5eKbJZ8Un0,"Giulio Cesare / Act 2: ""V'adoro, pupille""",George Frideric Handel
25,7vd445nXHUBz945OmT8F9v,"Music for the Royal Fireworks, HWV 351: La Réjouissance",George Frideric Handel
29,2duGiXvRC1g4LMGbDg1Hjs,"Handel: Solomon, HWV 67, Act 3: No. 42. Arrival of the Queen of Sheba",George Frideric Handel
27,1BtdzzDdHDLoCuMlzO6KNO,"Keyboard Suite No. 2 (Set I) in F Major, HWV 427: I. Adagio",George Frideric Handel
29,0auLu5W8XB64BnHZYvZPt3,"Music for the Royal Fireworks, HWV 351: IV. La rejouissance",George Frideric Handel
27,7tn0NUPLTxnpLQBqblZDzI,"Water Music Suite No.1 in F, HWV 348: 3a. Allegro",George Frideric Handel
27,4qMKtNSa5KhCTp1kWgFTvA,"Water Music: Suite No. 1 in F Major, HWV 348, VII. Air",George Frideric Handel
27,6l3ZXdjOoZVabNvUJW1353,"Esther, HWV 50a: O Jordan, Jordan, Sacred Tide (Aria - Priest of the Israelites)",George Frideric Handel
27,3fnqfP2OovvicGYzJdBN1B,Water Music Suite - Water Music Suite in G Major: Rigaudon I and II,George Frideric Handel
23,76aIBqoVUKpbxyvAxeOh0M,"Handel: Violin Sonata in B-Flat Major, HWV 288: III. Allegro",George Frideric Handel
29,5q5teX0QWnLzgRiXeqArXG,"Handel: Amadigi di Gaula, HWV 11, Act 2: ""Pena tiranna"" (Dardano)",George Frideric Handel
30,6kkMes3ZCpCAGqUmpIC8h3,Solomon: Act III - No.42 Symphony: arrival of the Queen of Sheba,George Frideric Handel
27,56oFEwJQY3E7GGF4MU6PqA,"Water Music Suite No.1 in F, HWV 348: 3. Allegro - Andante - Allegro",George Frideric Handel
26,3CL9HfraxH5JSrGNoEgjS0,"Handel: Giulio Cesare in Egitto, HWV 17, Act 3 Scene 3: No. 35, Aria, Piangerò la sorte mia"" (Cleopatra)",George Frideric Handel
26,7I6He8u4qUaNtGkoofvavx,"Handel: Berenice, HWV 38, Overture: II. Andante (Larghetto)",George Frideric Handel
31,6Ntsj2X8cjYHoG9ykImLsT,"Solomon, HWV 67: Arrival Of The Queen Of Sheba",George Frideric Handel
22,6QJybfLgRxzD7fP2gEuCRk,"Messiah, HWV 56: He Trusted in God",George Frideric Handel
23,5rDGvGKqJBlihRd6vBonVk,I. Ouverture,George Frideric Handel
27,0mloLmeqwsy2l54NuGVOks,"Ode for St. Cecilia's Day, HWV 76: Overture",George Frideric Handel
22,1CDchNpvADD1qNpDNA4K2s,"Rinaldo, HWV 7a / Act 2: 22. Lascia ch'io pianga",George Frideric Handel
30,0pj0O8Yk4ZPHd0CHlWLojw,Walking the Wire / Largo,George Frideric Handel
24,3W5ZDNoZsrfaRM4MIErZzT,VI. Air,George Frideric Handel
25,34LNKpZiXDC3MUZ3Ol0Xzi,"Music for the Royal Fireworks, HWV 351: La Paix",George Frideric Handel
24,0wrTM9VqRErMe8jv0Clhtq,Organ Concerto No. 4 in F Op. 4 No. 4 (ed. Neville Boyling) (1998 Digital Remaster): II. Andante,George Frideric Handel
24,5eH5PQqT0fvmGlzTPnOP8A,"Organ Concerto No. 4 in F, Op.4 (1998 - Remaster): I. Allegro",George Frideric Handel
27,1o8KteyWoKK4HGEuUOCzS6,Judas Maccabaeus: Act 3. Duet: O lovely peace,George Frideric Handel
22,3PC0cgoSsjaMPCGywsTOE2,"Handel: Harpsichord Suite No. 4 in D Minor, HWV 437 (from ""Suites de Pièces pour le Clavecin II"", 1733): IV. Saraband (Arr. Wood and Altman)",George Frideric Handel
25,52LP8tg1v41rSf5O0sbbmz,"Water Music Suite No.1 in F, HWV 348: 7. Bourrée",George Frideric Handel
26,44M4vpSmB7t901dAGz0rDA,"Water Music (2001 Digital Remaster), Suite No. 3 in G Major: XIX - Menuet",George Frideric Handel
23,0DxD0eu7Sk3MsOXYAqjuF7,"Organ Concerto No. 4 in F, Op.4 (1998 - Remaster): IV. Allegro",George Frideric Handel
26,7CM56fEgOdGeq9w7e6bSsd,"Water Music: Suite No. 2 in D, HWV 349: XIII. Minuet",George Frideric Handel
26,1O3Linb7AhzNRtIEcHKBel,"Water Music, Suite No. 1, HWV 348: Water Music, Suite No. 1, HWV 348: X. [Allegro moderato]",George Frideric Handel
28,6Xq59xlhj1LzqfkU2BlPx3,"Water Music Suite No. 2 in D, HWV 349: 2. Alla Hornpipe",George Frideric Handel
26,146RNShLmmRzeyizGCD7bk,"Keyboard Suite No. 3 (Set I) in D Minor, HWV 428: VI. Presto",George Frideric Handel
30,5uB21ArdsdmNAFuBv1qMcW,"Sarabande (From ""Barry Lyndon"")",George Frideric Handel
16,1ibDGEGt2SxVrv1uWPCG9y,"Agrippina: X. Aria ""Se giunge un dispetto""",George Frideric Handel
23,5Iu2TYiI8ZDlVdusib4api,No. 12. Alla Hornpipe,George Frideric Handel
24,0Ak8lxzceU99JpRh7LUwk1,"Handel: Concerto Grosso in B Minor, HWV 330: III. Larghetto e piano",George Frideric Handel
25,0M3NI24ueNZVp5KR1YvBZM,"Handel: Water Music, Suite No. 1 in F Major, HWV 348: III. (Allegro)",George Frideric Handel
21,64yem2gUyB30qVpwnO4HNX,"Messiah, HWV 56, Pt. 1: And the glory of the Lord - Part I",George Frideric Handel
23,6Tw4ZrHlISfZ0755xab665,"Organ Concerto No. 4 in F, Op.4 (1998 - Remaster): III. Adagio",George Frideric Handel
26,0sHaJUGowZZkbjtC4FoPCl,"Water Music (ed. Boyling) (1999 Digital Remaster), Suite no.3 in G: Lento",George Frideric Handel
21,6s4D3J2vjZvYYducZ5slNo,"Water Music Suite No.1 in F, HWV 348: 1. Overture: Largo - Allegro",George Frideric Handel
11,1UTlwzBGYmCZG3ZD1YoHw4,"Organ Concerto No. 6 in B Flat, Op. 4, HWV 294 - Arr. for Harp: 1. Andante Allegro",George Frideric Handel
19,2C4rDLdStwAaD4EQyK2Mbe,Zadok the Priest,George Frideric Handel
26,4UwwMfQVuDqTCdI7oSS8M0,"Water Music Suite No.1 in F, HWV 348: 3b. Andante",George Frideric Handel
28,6posL1ZLNeNzorVWtKatQV,"Ode for the Birthday of Queen Anne, HWV 74 (Eternal Source of Light Divine) [Arr. G. McChrystal & C. Wilson for Saxophones & Organ]",George Frideric Handel
